412,Bread - Pita,,false,12.06,,31,2022-06-06 23:21:25,2021-09-04 14:04:31,2021-11-03 10:44:46,1,94
413,"Cheese - Havarti, Roasted Garlic",,false,1.14,,1,2022-02-14 02:44:48,2021-10-12 18:09:40,2021-12-05 09:53:24,5,19
414,Wine - Alsace Riesling Reserve,,false,10.14,,88,2022-02-15 16:18:57,2021-04-21 11:18:28,2021-10-10 17:10:23,5,31
415,Appetizer - Asian Shrimp Roll,,true,4.5,,65,2022-06-12 01:43:19,2021-12-27 17:36:37,2022-01-15 12:52:08,3,54
416,Pepper - Cubanelle,,true,9.17,,48,2022-06-19 04:53:01,2021-10-23 18:15:40,2021-11-04 21:44:44,3,58
417,Waffle Stix,,false,10.67,,69,2022-06-16 13:37:08,2021-12-24 23:26:05,2021-11-25 01:59:41,5,5
418,Wine - Zinfandel California 2002,,false,18.79,,11,2022-01-27 03:22:27,2021-11-11 21:45:59,2022-01-02 01:22:24,2,8
419,Stock - Fish,,true,14.5,,37,2022-04-15 11:16:40,2021-03-14 23:01:25,2021-11-17 06:02:51,1,53
420,Water - Evian 355 Ml,,true,13.14,,41,2022-05-14 01:09:33,2021-07-15 05:45:53,2021-10-18 09:53:20,4,72
421,Gingerale - Diet - Schweppes,,true,19.83,,85,2022-04-18 12:26:17,2021-11-17 10:39:38,2021-10-01 09:09:39,3,11
422,Devonshire Cream,,false,20.6,,63,2022-02-13 21:11:52,2022-01-19 07:54:02,2022-01-04 17:52:52,1,38
423,"Veal - Inside Round / Top, Lean",,false,8.73,,84,2022-02-17 23:16:31,2021-01-31 08:30:39,2022-01-17 11:38:05,1,48
424,Lotus Leaves,,false,15.11,,3,2022-03-20 20:51:26,2021-01-28 11:10:19,2022-01-13 11:23:43,3,67
425,Soup - Cream Of Potato / Leek,,true,24.0,,49,2022-03-05 18:29:33,2021-12-22 06:11:48,2021-10-03 13:42:48,1,11
426,Silicone Parch. 16.3x24.3,,false,7.77,,61,2022-02-20 09:01:41,2021-09-30 18:11:43,2022-01-12 18:35:07,2,15
427,Aspic - Amber,,true,1.72,,52,2022-02-20 17:01:55,2021-08-10 17:23:01,2021-10-04 07:21:14,3,22
428,Glass Clear 8 Oz,,true,7.98,,54,2022-06-21 05:13:27,2021-02-11 19:48:57,2022-01-21 11:22:50,1,11
429,Bagelers - Cinn / Brown Sugar,,true,23.78,,39,2022-05-02 12:10:35,2021-04-11 22:16:38,2021-12-29 20:43:29,1,68
430,"Shrimp - 16/20, Peeled Deviened",,true,10.71,,88,2022-02-15 22:45:14,2021-06-02 23:36:30,2021-11-10 09:02:55,2,66
431,Sugar - Invert,,false,13.17,,84,2022-05-04 02:13:33,2021-04-03 00:59:50,2021-11-23 21:16:05,2,47
432,Cut Wakame - Hanawakaba,,true,21.18,,91,2022-02-11 22:45:10,2021-02-25 06:50:44,2021-11-12 04:44:32,2,84
433,Potato - Sweet,,true,3.35,,11,2022-04-23 07:32:04,2021-06-10 01:01:58,2021-11-13 00:55:15,5,94
434,Longos - Lasagna Beef,,true,1.69,,5,2022-01-30 06:03:29,2021-02-26 09:18:49,2021-11-13 14:29:23,1,93
435,Kellogs Cereal In A Cup,,false,18.98,,92,2022-02-13 21:14:14,2021-02-05 05:41:25,2021-12-31 20:35:54,1,91
436,"Shrimp - Baby, Cold Water",,false,15.3,,20,2022-06-24 05:41:58,2022-01-16 04:31:25,2021-10-21 01:33:00,4,87
437,Wine - Periguita Fonseca,,false,15.97,,46,2022-03-06 05:41:16,2021-07-17 10:07:24,2022-01-19 00:07:34,1,52
438,Pie Pecan,,false,13.28,,46,2022-04-01 01:37:41,2021-08-15 05:11:09,2022-01-14 04:41:45,1,79
439,Cookie Chocolate Chip With,,true,17.2,,9,2022-02-15 10:21:01,2021-05-24 06:08:54,2021-10-05 23:17:42,5,96
440,"Clams - Littleneck, Whole",,false,14.37,,86,2022-04-17 05:04:16,2021-10-26 12:32:18,2022-01-09 23:44:09,3,92
441,"Turkey - Breast, Boneless Sk On",,true,3.33,,55,2022-03-15 04:07:25,2021-07-16 10:44:29,2021-12-24 22:52:20,4,28
442,Potatoes - Parissienne,,false,19.16,,5,2022-05-23 06:35:14,2021-07-05 08:34:57,2021-12-24 13:14:39,1,64
443,Lemonade - Pineapple Passion,,false,6.02,,86,2022-04-11 00:33:38,2021-02-14 01:05:23,2021-12-06 14:58:40,2,47
444,Lettuce - Iceberg,,false,9.2,,46,2022-02-19 09:55:53,2022-01-09 11:19:39,2021-10-08 07:32:05,3,95
445,Paper Cocktail Umberlla 80 - 180,,false,20.77,,43,2022-06-21 19:51:22,2021-04-01 19:57:50,2021-12-09 05:10:04,2,80
446,"Rum - Cream, Amarula",,true,6.02,,87,2022-04-28 02:54:16,2021-02-11 11:36:29,2022-01-06 08:52:52,4,14
447,Chocolate - Dark Callets,,true,1.6,,72,2022-02-12 15:24:58,2021-12-12 15:05:31,2021-10-18 08:31:59,5,38
448,Puree - Blackcurrant,,false,22.1,,72,2022-03-23 02:25:42,2021-03-20 00:56:08,2021-09-28 17:06:47,5,91
449,"Wine - Magnotta, White",,true,9.05,,49,2022-04-21 13:50:28,2021-07-06 02:36:36,2021-10-26 04:33:43,2,38
450,Tomato - Tricolor Cherry,,true,23.13,,63,2022-02-19 13:55:49,2021-10-15 21:14:08,2021-11-08 05:49:34,3,16
451,Tea - Decaf Lipton,,false,11.25,,59,2022-06-07 05:58:42,2021-02-15 20:05:54,2021-09-29 02:51:16,2,89
452,Beans - Green,,true,5.8,,36,2022-06-01 02:28:00,2021-03-14 13:48:55,2021-10-19 12:50:55,2,9
453,Parasol Pick Stir Stick,,false,5.89,,65,2022-03-14 05:33:23,2021-02-04 13:07:28,2021-12-24 12:57:03,5,56
454,Cheese - Oka,,false,11.26,,8,2022-05-31 05:40:37,2021-03-17 10:06:01,2021-10-11 16:16:11,5,49
455,Beer - Heinekin,,true,24.48,,23,2022-01-25 03:22:33,2021-12-22 23:17:18,2022-01-16 21:12:31,2,61
456,Carbonated Water - Cherry,,true,12.92,,37,2022-04-24 05:05:16,2021-06-19 22:32:03,2021-09-30 10:12:38,1,11
457,Cheese - Wine,,false,17.23,,96,2022-04-01 15:06:26,2021-02-28 06:17:28,2021-12-12 18:56:56,5,65
458,Tandoori Curry Paste,,true,19.84,,14,2022-06-14 13:24:22,2021-07-26 09:48:41,2021-10-21 05:54:24,5,89
459,Pomello,,false,8.52,,43,2022-01-26 06:36:20,2021-07-24 09:20:02,2021-10-02 15:13:09,2,87
460,Red Currants,,true,14.23,,96,2022-03-06 13:36:07,2021-01-28 00:19:56,2022-01-17 17:30:49,1,4
461,Pomello,,true,2.38,,52,2022-03-07 23:03:15,2021-12-23 08:54:44,2021-11-05 20:40:59,3,98
462,"Arctic Char - Fresh, Whole",,false,23.28,,36,2022-05-12 13:55:14,2021-11-02 12:37:31,2022-01-21 13:48:38,4,21
463,Chocolate - Compound Coating,,false,14.45,,43,2022-02-20 14:15:52,2021-06-20 13:01:15,2022-01-19 23:29:02,4,53
464,Pork - Side Ribs,,true,21.55,,64,2022-06-11 00:38:00,2021-01-27 00:01:48,2021-12-05 21:15:56,2,93
465,"Nut - Peanut, Roasted",,true,8.57,,46,2022-05-24 01:44:28,2021-12-25 18:15:45,2021-12-22 03:40:25,4,32
466,Cookies - Englishbay Wht,,true,22.62,,78,2022-04-04 06:28:40,2021-07-14 05:54:54,2021-10-14 14:55:52,4,14
467,Corn Kernels - Frozen,,true,24.06,,63,2022-04-03 08:58:19,2021-05-04 19:34:08,2022-01-11 05:14:38,2,81
468,Tomato - Tricolor Cherry,,false,4.47,,58,2022-03-11 15:55:29,2021-07-03 15:55:22,2022-01-04 04:16:12,4,2
469,Dried Apple,,true,2.52,,53,2022-03-23 05:19:09,2021-02-15 20:48:48,2021-11-28 21:58:56,4,4
470,Soup - Campbells Chili,,false,20.23,,33,2022-04-12 16:09:45,2021-08-25 02:28:28,2021-11-01 03:32:58,2,74
471,Scallop - St. Jaques,,true,20.0,,93,2022-02-26 03:58:35,2021-06-22 13:40:54,2021-11-08 23:43:39,3,36
472,Langers - Mango Nectar,,true,3.79,,94,2022-05-20 11:50:57,2021-02-28 02:56:45,2021-11-24 06:19:31,1,29
473,Onions - Pearl,,false,17.84,,99,2022-04-18 03:05:44,2021-07-14 07:52:45,2021-12-19 07:56:59,5,2
474,Swordfish Loin Portions,,true,24.12,,92,2022-04-09 02:59:40,2021-08-16 08:02:44,2021-09-30 12:02:33,2,78
475,"Chicken - Diced, Cooked",,false,11.04,,35,2022-04-17 15:01:24,2021-08-01 12:21:12,2021-11-24 10:13:21,5,35
476,Filling - Mince Meat,,false,2.88,,1,2022-01-29 23:56:25,2021-10-09 11:51:20,2021-10-14 10:52:27,3,21
477,Chocolate - Liqueur Cups With Foil,,false,21.97,,55,2022-03-30 15:10:44,2021-11-06 07:01:07,2021-10-06 04:35:35,4,61
478,Extract - Rum,,false,10.51,,12,2022-05-28 11:31:49,2021-07-10 05:54:08,2021-10-24 19:24:36,2,100
479,Sour Puss Raspberry,,false,23.22,,23,2022-06-09 18:36:46,2021-07-02 01:27:10,2021-12-16 04:52:26,1,25
480,Glove - Cutting,,false,1.35,,39,2022-05-21 11:13:21,2021-09-03 22:28:02,2021-10-15 07:41:17,3,48
481,Appetizer - Lobster Phyllo Roll,,true,1.42,,95,2022-03-11 06:44:31,2021-08-05 05:59:27,2021-10-31 20:05:40,3,45
482,Cheese - Shred Cheddar / Mozza,,true,10.01,,16,2022-05-09 23:28:04,2021-12-25 03:04:33,2021-09-28 09:50:06,1,42
483,Sole - Iqf,,false,16.15,,48,2022-06-10 11:29:46,2021-02-28 22:06:39,2021-12-06 22:37:24,4,26
484,Bar Nature Valley,,false,24.07,,9,2022-04-03 04:33:21,2021-10-30 20:04:06,2021-12-22 16:59:31,2,84
485,Pastry - Trippleberry Muffin - Mini,,true,14.34,,59,2022-06-07 23:28:03,2022-01-04 21:49:18,2021-12-13 20:03:57,3,50
486,Bread Bowl Plain,,true,15.85,,88,2022-06-08 03:21:34,2021-07-10 20:44:36,2022-01-15 16:37:06,2,86
487,Tomato Paste,,false,6.7,,48,2022-04-20 00:22:54,2021-11-23 01:37:17,2021-10-24 14:39:48,1,90
488,Creme De Menthe Green,,false,16.67,,38,2022-02-24 02:53:17,2021-09-10 05:07:13,2022-01-10 11:15:41,5,24
489,Cream - 18%,,false,8.01,,26,2022-03-30 21:11:33,2021-04-05 03:08:15,2021-12-26 15:49:24,4,45
490,"Cheese - Woolwich Goat, Log",,true,9.61,,5,2022-03-18 09:51:35,2022-01-15 17:35:38,2022-01-08 11:15:30,1,61
491,Paper Towel Touchless,,false,6.86,,12,2022-04-06 00:10:19,2021-08-04 12:53:06,2021-11-01 20:00:31,4,50
492,"Chicken - Leg, Boneless",,false,3.06,,90,2022-04-17 17:24:55,2021-09-23 19:35:47,2021-10-12 17:52:07,2,15
493,Bread - Calabrese Baguette,,true,7.03,,96,2022-05-14 12:46:11,2021-07-15 18:43:27,2021-11-06 00:48:30,3,8
494,Flower - Commercial Bronze,,true,22.98,,92,2022-03-28 03:30:31,2021-10-24 04:54:17,2021-10-21 11:30:06,1,73
495,Scallops - U - 10,,true,8.64,,30,2022-06-21 21:21:04,2022-01-09 02:48:07,2021-11-24 16:07:27,3,55
496,"Tortillas - Flour, 10",,true,24.59,,30,2022-01-31 22:22:43,2021-03-15 18:04:51,2021-12-14 19:13:45,5,82
497,Foam Tray S2,,true,18.6,,1,2022-04-01 06:06:31,2021-12-20 12:03:45,2021-12-07 10:29:12,2,11
498,Milk - 1%,,true,8.83,,3,2022-04-16 23:50:35,2022-01-07 16:17:31,2021-10-21 23:34:50,4,82
499,Soup - Campbells Chili Veg,,true,2.16,,37,2022-03-31 21:50:10,2021-07-11 08:48:41,2022-01-23 04:49:14,2,18
500,"Tendrils - Baby Pea, Organic",,true,13.36,,3,2022-03-26 10:24:42,2021-09-25 01:01:16,2021-11-02 03:49:05,5,61
501,Blackberries,,false,3.42,,100,2022-04-12 17:05:25,2021-11-04 22:13:54,2021-12-06 18:24:40,1,70
502,"Crab - Claws, Snow 16 - 24",,true,8.46,,56,2022-05-19 19:21:56,2021-12-16 21:10:48,2021-10-06 03:08:25,5,21
503,Quail - Jumbo,,true,20.57,,85,2022-05-19 11:49:48,2021-02-26 10:16:51,2021-11-26 13:32:38,4,84
504,Fib N9 - Prague Powder,,true,4.2,,71,2022-06-02 15:24:19,2021-03-20 00:40:08,2022-01-02 17:27:24,1,34
505,"Soup - Cream Of Broccoli, Dry",,true,22.48,,48,2022-02-23 07:26:57,2021-07-31 08:21:36,2021-10-23 17:09:41,3,94
506,Icecream - Dstk Cml And Fdg,,true,5.37,,34,2022-05-26 23:16:19,2021-11-23 06:53:48,2022-01-13 21:24:48,3,3
507,Coffee - Flavoured,,false,7.7,,43,2022-02-23 06:45:20,2021-09-26 19:06:37,2022-01-12 03:48:36,4,75
508,Jagermeister,,false,15.09,,27,2022-05-17 20:21:03,2021-12-06 00:12:30,2021-11-03 21:59:19,2,42
509,"Pasta - Rotini, Colour, Dry",,false,3.0,,84,2022-03-20 05:07:15,2021-12-01 08:59:13,2021-10-28 03:22:33,4,70
510,Versatainer Nc - 8288,,false,14.49,,6,2022-06-16 23:19:13,2021-10-07 03:10:51,2021-12-20 03:23:41,5,30
511,Snapple Lemon Tea,,true,12.07,,48,2022-02-03 14:31:13,2021-01-25 13:39:42,2021-10-05 21:43:11,3,60
512,"Jam - Marmalade, Orange",,false,3.61,,73,2022-05-26 05:39:30,2021-02-09 14:58:16,2022-01-11 14:00:37,4,44
513,Amaretto,,true,5.05,,34,2022-05-06 17:11:05,2021-03-23 21:17:09,2021-11-26 09:45:30,1,20
514,Goat - Leg,,true,3.5,,63,2022-06-02 01:04:41,2021-03-31 16:29:09,2021-10-14 17:20:30,1,5
515,"Tarragon - Primerba, Paste",,false,10.3,,60,2022-02-11 12:15:49,2021-10-11 11:20:32,2021-11-05 16:39:12,5,59
516,Pork - Ham Hocks - Smoked,,false,6.98,,73,2022-04-17 02:19:15,2021-06-23 11:18:38,2021-12-31 07:05:38,2,48
517,"Beef - Tongue, Cooked",,true,8.55,,24,2022-05-19 17:30:50,2021-11-26 05:32:58,2021-11-27 12:19:53,3,43
518,Orange - Blood,,true,11.2,,99,2022-02-12 11:35:11,2021-08-10 20:37:02,2022-01-24 00:38:34,1,31
519,Chinese Foods - Cantonese,,true,12.24,,96,2022-04-07 04:15:15,2021-02-09 12:19:41,2021-12-12 09:06:55,1,87
520,Wine - Niagara Peninsula Vqa,,false,21.47,,14,2022-05-03 15:35:36,2021-08-05 13:14:09,2021-11-24 14:53:39,2,72
521,Coffee - French Vanilla Frothy,,true,10.74,,22,2022-04-15 07:25:05,2021-07-03 16:17:49,2021-10-21 01:41:24,2,11
522,Wine - Vidal Icewine Magnotta,,false,21.04,,93,2022-04-07 09:19:44,2021-02-22 12:10:29,2021-10-25 18:32:48,5,60
523,"Star Anise, Whole",,false,9.24,,14,2022-03-20 19:01:50,2021-03-03 09:42:15,2021-11-09 13:59:49,2,64
524,Mayonnaise - Individual Pkg,,false,15.02,,99,2022-03-31 19:04:59,2021-03-17 19:31:24,2021-11-27 10:16:39,5,88
525,Apple - Macintosh,,true,10.62,,100,2022-05-19 01:13:28,2021-08-05 20:06:48,2021-12-29 05:24:47,5,95
526,Coffee Cup 16oz Foam,,false,7.07,,99,2022-03-13 02:12:24,2021-10-14 00:14:26,2021-11-06 02:59:40,1,74
527,Ham - Cooked Italian,,true,1.39,,25,2022-02-22 10:09:58,2021-02-11 10:19:03,2021-11-03 17:59:06,4,53
528,Truffle Cups - White Paper,,false,15.37,,10,2022-05-11 17:17:10,2021-12-10 18:28:03,2021-12-01 05:09:38,4,75
529,"Syrup - Monin, Irish Cream",,false,14.4,,95,2022-04-11 14:14:59,2021-11-09 08:09:25,2021-10-08 21:42:00,5,51
530,"Shrimp - 21/25, Peel And Deviened",,false,17.97,,5,2022-03-26 23:26:07,2021-12-05 13:27:42,2021-10-03 20:07:49,3,47
531,Lamb Rack - Ontario,,false,21.62,,15,2022-04-26 01:10:39,2021-08-27 06:50:55,2021-11-20 23:45:19,1,44
532,Watercress,,true,6.18,,68,2022-02-06 14:12:54,2021-11-24 01:26:38,2021-10-30 07:36:50,4,31
533,"Tart Shells - Savory, 4",,true,18.48,,100,2022-04-28 23:17:19,2021-09-21 00:06:06,2021-12-08 15:14:20,1,35
534,"Wine - Red, Gallo, Merlot",,true,7.61,,67,2022-05-01 04:00:25,2021-04-16 08:12:58,2021-11-09 19:52:17,5,29
535,"Mushroom - Enoki, Fresh",,false,4.5,,62,2022-05-21 05:52:04,2021-03-24 11:35:43,2021-12-12 06:25:16,3,27
536,Water - Spring Water 500ml,,true,13.38,,70,2022-01-31 02:33:00,2021-10-31 09:31:15,2021-11-12 10:19:08,5,46
537,Pasta - Angel Hair,,true,21.29,,75,2022-04-10 11:54:54,2021-01-27 13:52:53,2022-01-10 05:43:19,4,87
538,Creme De Cacao Mcguines,,false,6.0,,2,2022-05-22 04:20:38,2021-05-07 15:30:19,2021-10-26 21:13:03,5,24
539,V8 - Vegetable Cocktail,,true,1.81,,55,2022-05-23 13:30:24,2021-09-18 23:18:38,2021-11-25 13:05:40,5,19
540,Beer - Guiness,,true,11.21,,69,2022-06-03 20:33:12,2021-09-18 02:15:45,2021-11-18 15:52:53,4,66
541,Oysters - Smoked,,false,11.93,,43,2022-04-12 07:20:13,2021-02-22 11:13:46,2021-11-02 17:11:30,2,48
542,Cheese - Shred Cheddar / Mozza,,false,7.78,,33,2022-06-10 00:10:08,2021-08-20 20:27:27,2021-10-11 17:59:57,3,31
543,Squid - Tubes / Tenticles 10/20,,false,3.58,,85,2022-03-04 12:18:29,2021-07-22 06:01:49,2021-10-08 15:45:05,4,62
544,Sugar - Icing,,true,17.43,,77,2022-04-17 11:45:34,2021-10-02 17:55:37,2021-09-27 05:36:50,5,2
545,Wine - Periguita Fonseca,,true,17.7,,59,2022-03-06 04:08:01,2021-02-27 06:28:27,2021-10-26 23:35:49,3,61
546,Vinegar - White Wine,,false,10.72,,71,2022-03-07 05:05:36,2021-09-06 11:25:45,2021-12-17 23:15:53,3,68
547,Edible Flower - Mixed,,true,6.82,,46,2022-04-18 15:07:50,2021-11-20 07:36:45,2022-01-15 07:13:15,2,45
548,Spice - Onion Powder Granulated,,true,10.35,,83,2022-03-07 01:15:24,2021-04-22 21:03:45,2021-10-23 04:40:19,3,42
549,Wine - Rosso Del Veronese Igt,,true,1.28,,18,2022-04-10 03:00:05,2021-09-02 12:59:02,2021-09-27 09:02:48,4,60
550,Cheese - Cottage Cheese,,false,18.43,,7,2022-06-23 15:26:40,2021-10-14 15:56:08,2021-11-02 23:28:13,2,59
551,Salad Dressing,,false,1.08,,78,2022-02-28 02:26:07,2021-12-18 14:52:33,2021-10-22 08:21:44,2,80
552,Chinese Foods - Thick Noodles,,false,24.03,,84,2022-03-21 13:10:13,2021-05-12 16:27:20,2021-12-04 03:00:08,3,30
553,Water - Evian 355 Ml,,true,21.35,,36,2022-05-12 11:57:53,2021-07-10 09:30:53,2021-11-27 07:38:37,2,60
554,"Wine - White, French Cross",,false,17.8,,79,2022-04-16 13:35:54,2021-09-15 02:40:23,2021-11-23 08:57:58,5,79
555,Lamb - Shanks,,true,7.38,,16,2022-02-17 01:56:44,2021-11-16 06:32:49,2021-11-05 00:03:00,3,65
556,Squid - U - 10 Thailand,,true,15.36,,18,2022-03-21 03:52:41,2021-05-11 18:41:12,2022-01-10 22:04:37,2,48
557,Pepper - Red Bell,,true,11.06,,31,2022-02-12 08:23:52,2022-01-01 22:59:21,2022-01-14 15:14:20,2,57
558,Gatorade - Cool Blue Raspberry,,true,13.86,,2,2022-06-04 23:09:07,2021-12-06 12:44:58,2022-01-22 15:43:07,1,6
559,Soup Campbells - Italian Wedding,,true,15.94,,6,2022-03-24 03:40:24,2021-09-18 00:01:42,2021-10-16 17:33:31,5,6
560,Curry Paste - Green Masala,,false,23.34,,57,2022-06-24 18:39:47,2021-12-29 19:45:08,2022-01-23 21:31:58,1,80
561,Tuna - Sushi Grade,,true,19.55,,68,2022-03-14 23:27:23,2021-05-21 04:07:48,2021-11-07 08:42:51,3,83
562,Soup Campbells - Tomato Bisque,,true,3.56,,15,2022-02-17 00:02:26,2021-12-20 23:22:45,2022-01-05 08:48:03,1,13
563,Lettuce - Treviso,,false,18.83,,2,2022-01-30 14:08:27,2021-09-22 09:27:37,2021-10-30 06:27:28,1,67
564,Coffee - Egg Nog Capuccino,,false,5.87,,49,2022-03-03 06:13:40,2021-11-17 15:51:57,2021-10-30 13:19:11,2,92
565,Danishes - Mini Cheese,,true,6.81,,68,2022-05-03 19:50:26,2021-05-24 07:22:00,2021-10-26 06:39:34,5,52
566,Paper Cocktail Umberlla 80 - 180,,true,13.74,,3,2022-06-10 19:26:40,2021-07-05 20:17:25,2021-12-06 15:06:46,1,17
567,Olives - Morracan Dired,,true,23.47,,3,2022-02-12 08:49:23,2021-08-08 09:56:18,2021-11-10 01:44:30,3,48
568,"Pepper - Julienne, Frozen",,false,7.27,,57,2022-03-16 00:57:10,2021-10-13 16:12:26,2021-10-07 09:36:28,2,3
569,"Flour - Corn, Fine",,true,17.48,,18,2022-04-20 08:40:56,2021-05-28 07:36:37,2021-12-12 03:16:04,5,23
570,Tandoori Curry Paste,,true,4.29,,95,2022-02-07 13:09:07,2021-09-24 03:34:41,2021-10-22 17:20:34,2,25
571,Bagel - Ched Chs Presliced,,false,23.32,,27,2022-03-16 12:29:21,2021-10-01 23:06:10,2021-11-14 22:45:13,4,96
572,"Fish - Soup Base, Bouillon",,false,14.43,,82,2022-02-10 15:13:00,2022-01-09 01:43:30,2021-10-06 20:33:30,5,76
573,Dried Cranberries,,false,7.38,,69,2022-02-07 20:40:39,2021-11-02 23:05:54,2021-11-26 02:21:28,1,84
574,Chips Potato Reg 43g,,true,15.56,,86,2022-05-23 08:49:43,2021-09-26 14:19:36,2021-10-17 20:29:37,4,32
575,"Mop Head - Cotton, 24 Oz",,false,24.34,,22,2022-05-27 17:36:16,2021-09-14 20:56:40,2022-01-21 15:52:34,3,86
576,Wine - Maipo Valle Cabernet,,true,15.29,,29,2022-04-07 09:59:06,2021-04-17 03:21:07,2021-09-28 13:42:19,2,33
577,Tea - Decaf Lipton,,false,5.58,,63,2022-04-26 12:34:02,2021-06-04 07:47:43,2021-12-08 01:20:38,5,23
578,Capicola - Hot,,false,20.73,,24,2022-05-04 03:51:43,2021-04-02 23:33:11,2021-11-30 10:09:19,5,57
579,Foil - 4oz Custard Cup,,true,21.13,,38,2022-03-01 23:35:33,2022-01-12 04:48:38,2021-10-14 02:30:32,5,92
580,Currants,,true,7.78,,21,2022-06-10 16:51:13,2022-01-05 05:26:44,2021-12-02 00:39:31,3,17
581,Soup - Campbells Mushroom,,false,1.54,,39,2022-04-02 04:30:23,2021-06-03 17:54:07,2021-11-12 03:41:16,5,93
582,"Glass - Wine, Plastic, Clear 5 Oz",,false,2.22,,18,2022-04-27 15:20:59,2021-10-12 04:52:24,2021-10-07 05:02:07,4,65
583,"Pork - Back, Long Cut, Boneless",,false,21.25,,74,2022-02-17 18:48:13,2021-10-15 12:45:13,2021-12-20 12:20:28,3,3
584,Pancetta,,true,14.6,,1,2022-05-12 06:38:41,2021-02-10 06:15:24,2021-09-29 11:13:25,1,8
585,Puff Pastry - Slab,,true,12.28,,55,2022-05-17 00:09:08,2021-07-17 08:42:33,2021-10-02 04:24:44,2,76
586,Potatoes - Idaho 100 Count,,false,22.28,,61,2022-03-12 18:37:49,2021-11-03 19:06:45,2021-12-14 16:59:59,3,35
587,"Veal - Shank, Pieces",,false,20.09,,40,2022-04-16 08:45:26,2021-06-29 12:52:36,2022-01-21 12:06:00,5,4
588,"Flour - Corn, Fine",,false,11.24,,63,2022-02-04 01:45:59,2021-11-13 07:19:50,2022-01-01 13:15:30,2,82
589,Cocoa Powder - Natural,,true,7.87,,46,2022-04-05 07:45:59,2021-04-25 14:10:48,2021-10-04 22:59:49,4,39
590,"Beets - Candy Cane, Organic",,false,1.71,,63,2022-03-04 21:57:47,2021-05-12 03:43:25,2021-12-11 20:59:19,3,96
591,"Soup - Campbells, Chix Gumbo",,true,4.92,,85,2022-03-23 04:11:56,2021-01-30 22:35:16,2021-10-23 04:56:17,1,15
592,Ecolab Digiclean Mild Fm,,false,4.13,,5,2022-04-04 00:43:38,2021-09-30 16:31:52,2021-12-18 05:22:36,3,85
593,Shrimp - Black Tiger 6 - 8,,false,17.55,,8,2022-03-12 09:42:23,2021-11-23 01:06:45,2021-12-15 00:20:08,5,100
594,Crab - Meat,,true,14.04,,52,2022-04-04 04:35:05,2021-07-16 20:08:08,2021-10-09 04:36:11,4,66
595,Haggis,,true,6.73,,61,2022-04-28 14:02:28,2021-01-31 01:15:00,2021-12-16 10:11:23,5,1
596,Puree - Passion Fruit,,true,2.93,,40,2022-02-18 17:22:39,2021-05-21 20:30:49,2021-10-15 08:23:23,4,20
597,Pepper - Chilli Seeds Mild,,false,23.22,,80,2022-03-19 16:43:02,2021-06-20 04:41:07,2021-12-09 09:09:32,3,18
598,Kellogs Cereal In A Cup,,true,10.52,,8,2022-05-30 02:13:05,2021-12-12 06:44:31,2022-01-17 07:26:16,3,85
599,Wine - Gato Negro Cabernet,,true,7.21,,18,2022-02-02 15:29:56,2022-01-06 14:37:56,2021-12-02 20:40:08,1,51
600,"Pork - Bacon, Double Smoked",,false,2.93,,82,2022-02-27 04:50:15,2021-07-28 20:17:05,2021-11-16 23:25:48,2,32
601,Mints - Striped Red,,false,4.48,,2,2022-06-15 09:06:15,2021-09-25 02:32:30,2021-10-18 12:21:34,4,68
602,Pea - Snow,,false,23.17,,45,2022-04-16 18:48:46,2021-06-12 05:42:02,2021-10-19 15:41:56,5,54
603,Honey - Comb,,false,18.12,,23,2022-03-25 21:48:40,2021-02-23 09:11:58,2021-10-25 04:53:25,2,96
604,Scallops - In Shell,,false,2.68,,67,2022-05-04 21:07:11,2021-10-19 13:17:58,2021-10-08 10:24:14,5,90
605,Bread - Calabrese Baguette,,true,6.28,,42,2022-03-12 08:45:41,2021-12-01 15:11:31,2021-12-25 03:05:34,3,43
606,Foam Tray S2,,true,19.52,,12,2022-02-17 23:28:48,2021-11-13 18:29:21,2021-12-31 17:53:22,2,41
607,Beans - Green,,false,14.01,,68,2022-02-01 23:01:12,2021-03-19 06:12:50,2021-10-28 09:42:16,2,20
608,Compound - Mocha,,false,10.05,,5,2022-03-02 16:51:04,2021-04-09 13:01:04,2021-12-15 14:19:08,1,3
609,Triple Sec - Mcguinness,,true,3.61,,94,2022-05-21 03:29:30,2021-10-31 03:30:35,2021-11-25 04:37:29,5,46
610,Petite Baguette,,true,11.1,,5,2022-05-22 07:31:41,2021-09-25 02:20:14,2021-10-29 20:43:33,1,40
611,"Cheese - Romano, Grated",,true,18.0,,24,2022-02-13 15:08:03,2021-10-09 11:41:35,2021-11-24 11:31:25,4,89
612,"Tart Shells - Sweet, 3",,true,14.26,,75,2022-05-12 01:06:14,2021-07-22 19:17:25,2021-11-16 15:52:53,1,40
613,Rum - Mount Gay Eclipes,,false,5.51,,79,2022-05-15 14:43:48,2021-05-09 00:21:08,2022-01-05 10:57:44,5,88
614,Lambcasing,,true,19.65,,46,2022-03-24 19:47:31,2021-05-27 17:40:50,2021-10-08 21:37:02,3,38
615,Flavouring Vanilla Artificial,,true,18.3,,22,2022-03-25 23:34:25,2021-06-05 14:34:44,2021-09-27 02:54:11,1,68
616,Milk - Buttermilk,,false,21.61,,2,2022-05-02 21:39:31,2021-07-12 06:54:46,2021-11-11 09:29:07,5,19
